"id","response","ip_address","response_no","plot_location","start_time","end_time","time_taken","conf_level","choice_reason","sample_size","p_value","pic_id","pic_name","experiment","difficulty","description","age","gender","academic_study","beta","sigma","replica"
3,"FALSE","14.99.239.51",7,13,"2011-12-12 07:50:34","2011-12-12 07:50:51",17,2,"2",100,0.1164,"242","plot_turk3_100_150_5_1.png","turk3","1","Turk3",5,1,5,-1.5,5,1
3,"FALSE","14.99.239.51",1,8,"2011-12-12 07:30:41","2011-12-12 07:31:50",69,4,"2",100,0.4808,"251","plot_turk3_100_225_5_5.png","turk3","0","Turk3",5,1,5,-2.25,5,5
3,"TRUE","14.99.239.51",11,11,"2011-12-12 07:42:36","2011-12-12 07:43:09",33,2,"2",100,0.2052,"249","plot_turk3_100_225_5_3.png","turk3","0","Turk3",5,1,5,-2.25,5,3
3,"FALSE","14.99.239.51",4,8,"2011-12-12 07:45:44","2011-12-12 07:46:32",48,2,"2",100,0.0484,"238","plot_turk3_100_125_5_2.png","turk3","2","Turk3",5,1,5,-1.25,5,2
4,"TRUE","88.80.109.22",15,15,"2011-12-12 05:07:43","2011-12-12 05:07:59",16,5,"3",100,0.8625,"250","plot_turk3_100_225_5_4.png","turk3","0","Turk3",3,2,4,2.25,5,4
4,"FALSE","88.80.109.22",8,17,"2011-12-12 05:08:40","2011-12-12 05:09:03",23,3,"3",100,0.0476,"237","plot_turk3_100_125_5_1.png","turk3","2","Turk3",3,2,4,-1.25,5,1
4,"TRUE","88.80.109.22",13,13,"2011-12-12 05:10:44","2011-12-12 05:11:01",17,3,"1",100,0.1164,"242","plot_turk3_100_150_5_1.png","turk3","1","Turk3",3,2,4,-1.5,5,1
4,"TRUE","88.80.109.22",1,1,"2011-12-12 05:10:30","2011-12-12 05:10:42",12,1,"1",100,0.0012,"223","plot_turk3_100_10_5_2.png","turk3","5","Turk3",3,2,4,0.1,5,2
4,"TRUE","88.80.109.22",18,18,"2011-12-12 05:11:35","2011-12-12 05:11:51",16,1,"1",100,0.0805,"247","plot_turk3_100_225_5_1.png","turk3","0","Turk3",3,2,4,-2.25,5,1
4,"TRUE","88.80.109.22",10,10,"2011-12-12 05:09:48","2011-12-12 05:10:09",21,4,"1",100,0.003,"232","plot_turk3_100_75_5_1.png","turk3","3","Turk3",3,2,4,0.75,5,1
4,"TRUE","88.80.109.22",18,18,"2011-12-12 05:11:03","2011-12-12 05:11:17",14,3,"13",100,0.0832,"245","plot_turk3_100_150_5_4.png","turk3","1","Turk3",3,2,4,-1.5,5,4
4,"TRUE","88.80.109.22",2,2,"2011-12-12 05:09:35","2011-12-12 05:09:46",11,3,"1",100,0.1079,"235","plot_turk3_100_75_5_4.png","turk3","3","Turk3",3,2,4,0.75,5,4
4,"TRUE","88.80.109.22",8,8,"2011-12-12 05:08:18","2011-12-12 05:08:38",20,4,"3",100,0.4808,"251","plot_turk3_100_225_5_5.png","turk3","0","Turk3",3,2,4,-2.25,5,5
4,"TRUE","88.80.109.22",3,3,"2011-12-12 05:09:11","2011-12-12 05:09:33",22,3,"1",100,0.004,"240","plot_turk3_100_125_5_4.png","turk3","2","Turk3",3,2,4,-1.25,5,4
4,"TRUE","88.80.109.22",7,7,"2011-12-12 05:10:12","2011-12-12 05:10:28",16,3,"3",100,0.1276,"230","plot_turk3_100_40_5_4.png","turk3","4","Turk3",3,2,4,-0.4,5,4
5,"TRUE","117.203.50.143",6,6,"2011-12-12 06:23:28","2011-12-12 06:23:41",13,4,"3",100,0.0987,"243","plot_turk3_100_150_5_2.png","turk3","1","Turk3",4,1,5,-1.5,5,2
5,"TRUE","117.203.50.143",8,8,"2011-12-12 06:22:00","2011-12-12 06:22:13",13,5,"3",100,1e-04,"229","plot_turk3_100_40_5_3.png","turk3","4","Turk3",4,1,5,-0.4,5,3
5,"TRUE","117.203.50.143",8,8,"2011-12-12 06:21:00","2011-12-12 06:21:17",17,5,"3",100,0.0381,"239","plot_turk3_100_125_5_3.png","turk3","2","Turk3",4,1,5,1.25,5,3
5,"TRUE","117.203.50.143",2,2,"2011-12-12 06:21:43","2011-12-12 06:21:58",15,5,"3",100,0.1079,"235","plot_turk3_100_75_5_4.png","turk3","3","Turk3",4,1,5,0.75,5,4
5,"TRUE","117.203.50.143",18,18,"2011-12-12 06:19:41","2011-12-12 06:20:12",31,5,"3",100,0.0805,"247","plot_turk3_100_225_5_1.png","turk3","0","Turk3",4,1,5,-2.25,5,1
5,"TRUE","117.203.50.143",3,3,"2011-12-12 06:20:27","2011-12-12 06:20:39",12,5,"3",100,0.0842,"248","plot_turk3_100_225_5_2.png","turk3","0","Turk3",4,1,5,-2.25,5,2
5,"FALSE","117.203.50.143",7,20,"2011-12-12 06:21:21","2011-12-12 06:21:39",18,5,"3",100,0.0433,"234","plot_turk3_100_75_5_3.png","turk3","3","Turk3",4,1,5,0.75,5,3
5,"FALSE","117.203.50.143",2,14,"2011-12-12 06:22:22","2011-12-12 06:22:56",34,5,"3",100,1e-04,"224","plot_turk3_100_10_5_3.png","turk3","5","Turk3",4,1,5,-0.1,5,3
5,"FALSE","117.203.50.143",5,1,"2011-12-12 06:23:57","2011-12-12 06:24:15",18,5,"3",100,0.0012,"223","plot_turk3_100_10_5_2.png","turk3","5","Turk3",4,1,5,0.1,5,2
5,"FALSE","117.203.50.143",11,18,"2011-12-12 06:22:58","2011-12-12 06:23:26",28,5,"3",100,0.0832,"245","plot_turk3_100_150_5_4.png","turk3","1","Turk3",4,1,5,-1.5,5,4
5,"TRUE","117.203.50.143",3,3,"2011-12-12 06:20:41","2011-12-12 06:20:56",15,4,"3",100,0.004,"240","plot_turk3_100_125_5_4.png","turk3","2","Turk3",4,1,5,-1.25,5,4
6,"FALSE","117.193.166.181",18,11,"2011-12-12 07:15:46","2011-12-12 07:16:18",32,5,"1",100,0.009,"228","plot_turk3_100_40_5_2.png","turk3","4","Turk3",3,1,1,-0.4,5,2
6,"FALSE","117.193.166.181",18,1,"2011-12-12 07:13:05","2011-12-12 07:14:01",56,4,"2",100,2e-04,"231","plot_turk3_100_40_5_5.png","turk3","4","Turk3",3,1,1,0.4,5,5
6,"TRUE","117.193.166.181",1,1,"2011-12-12 07:14:07","2011-12-12 07:14:23",16,5,"2",100,0.0012,"223","plot_turk3_100_10_5_2.png","turk3","5","Turk3",3,1,1,0.1,5,2
6,"TRUE","117.193.166.181",13,13,"2011-12-12 07:15:00","2011-12-12 07:15:14",14,5,"1",100,0.1164,"242","plot_turk3_100_150_5_1.png","turk3","1","Turk3",3,1,1,-1.5,5,1
6,"TRUE","117.193.166.181",8,8,"2011-12-12 07:11:03","2011-12-12 07:11:38",35,4,"2",100,0.0381,"239","plot_turk3_100_125_5_3.png","turk3","2","Turk3",3,1,1,1.25,5,3
6,"TRUE","117.193.166.181",11,11,"2011-12-12 07:10:32","2011-12-12 07:10:56",24,5,"2",100,0.2052,"249","plot_turk3_100_225_5_3.png","turk3","0","Turk3",3,1,1,-2.25,5,3
6,"TRUE","117.193.166.181",6,6,"2011-12-12 07:14:25","2011-12-12 07:14:57",32,5,"1",100,0.0987,"243","plot_turk3_100_150_5_2.png","turk3","1","Turk3",3,1,1,-1.5,5,2
6,"TRUE","117.193.166.181",10,10,"2011-12-12 07:12:40","2011-12-12 07:13:02",22,4,"2",100,0.003,"232","plot_turk3_100_75_5_1.png","turk3","3","Turk3",3,1,1,0.75,5,1
6,"TRUE","117.193.166.181",2,2,"2011-12-12 07:11:42","2011-12-12 07:11:56",14,5,"1",100,0.0487,"241","plot_turk3_100_125_5_5.png","turk3","2","Turk3",3,1,1,-1.25,5,5
6,"FALSE","117.193.166.181",7,17,"2011-12-12 07:11:58","2011-12-12 07:12:27",29,4,"2",100,0.0056,"233","plot_turk3_100_75_5_2.png","turk3","3","Turk3",3,1,1,-0.75,5,2
6,"TRUE","117.193.166.181",15,15,"2011-12-12 07:08:53","2011-12-12 07:09:53",60,5,"1",100,0.8625,"250","plot_turk3_100_225_5_4.png","turk3","0","Turk3",3,1,1,2.25,5,4
7,"TRUE","69.132.48.204",3,3,"2011-12-12 04:47:49","2011-12-12 04:48:07",18,4,"2",100,0.0842,"248","plot_turk3_100_225_5_2.png","turk3","0","Turk3",5,1,3,-2.25,5,2
7,"TRUE","69.132.48.204",2,2,"2011-12-12 04:48:25","2011-12-12 04:48:38",13,4,"3",100,0.0487,"241","plot_turk3_100_125_5_5.png","turk3","2","Turk3",5,1,3,-1.25,5,5
7,"FALSE","69.132.48.204",11,8,"2011-12-12 04:48:40","2011-12-12 04:49:20",40,2,"3",100,0.0484,"238","plot_turk3_100_125_5_2.png","turk3","2","Turk3",5,1,3,-1.25,5,2
7,"FALSE","69.132.48.204",5,19,"2011-12-12 04:51:21","2011-12-12 04:51:39",18,2,"3",100,0.0622,"246","plot_turk3_100_150_5_5.png","turk3","1","Turk3",5,1,3,1.5,5,5
7,"FALSE","69.132.48.204",6,16,"2011-12-12 04:50:28","2011-12-12 04:50:51",23,2,"3",100,2e-04,"225","plot_turk3_100_10_5_4.png","turk3","5","Turk3",5,1,3,0.1,5,4
7,"TRUE","69.132.48.204",10,10,"2011-12-12 04:50:07","2011-12-12 04:50:24",17,3,"2",100,3e-04,"227","plot_turk3_100_40_5_1.png","turk3","4","Turk3",5,1,3,0.4,5,1
7,"TRUE","69.132.48.204",20,20,"2011-12-12 04:49:46","2011-12-12 04:50:04",18,2,"2",100,0.0433,"234","plot_turk3_100_75_5_3.png","turk3","3","Turk3",5,1,3,0.75,5,3
7,"TRUE","69.132.48.204",15,15,"2011-12-12 04:46:32","2011-12-12 04:47:22",50,4,"3",100,0.8625,"250","plot_turk3_100_225_5_4.png","turk3","0","Turk3",5,1,3,2.25,5,4
7,"FALSE","69.132.48.204",17,5,"2011-12-12 04:51:46","2011-12-12 04:53:01",75,1,"2",100,9e-04,"222","plot_turk3_100_10_5_1.png","turk3","5","Turk3",5,1,3,0.1,5,1
7,"TRUE","69.132.48.204",2,2,"2011-12-12 04:49:24","2011-12-12 04:49:43",19,3,"2",100,0.1079,"235","plot_turk3_100_75_5_4.png","turk3","3","Turk3",5,1,3,0.75,5,4
7,"TRUE","69.132.48.204",8,8,"2011-12-12 04:53:22","2011-12-12 04:54:02",40,4,"2",100,0.4808,"251","plot_turk3_100_225_5_5.png","turk3","0","Turk3",5,1,3,-2.25,5,5
7,"TRUE","69.132.48.204",6,6,"2011-12-12 04:50:54","2011-12-12 04:51:19",25,2,"3",100,0.0987,"243","plot_turk3_100_150_5_2.png","turk3","1","Turk3",5,1,3,-1.5,5,2
8,"FALSE","117.230.158.152",12,11,"2011-12-14 01:31:16","2011-12-14 01:40:20",544,2,"3",100,0.2052,"249","plot_turk3_100_225_5_3.png","turk3","0","Turk3",2,1,2,-2.25,5,3
8,"FALSE","117.230.158.152",15,8,"2011-12-14 01:43:40","2011-12-14 01:44:20",40,2,"2",100,0.4808,"251","plot_turk3_100_225_5_5.png","turk3","0","Turk3",2,1,2,-2.25,5,5
8,"FALSE","117.230.158.152",18,3,"2011-12-14 01:45:04","2011-12-14 01:45:51",47,3,"2",100,0.004,"240","plot_turk3_100_125_5_4.png","turk3","2","Turk3",2,1,2,-1.25,5,4
8,"FALSE","117.230.158.152",14,1,"2011-12-14 01:50:41","2011-12-14 01:51:02",21,5,"3",100,0.0012,"223","plot_turk3_100_10_5_2.png","turk3","5","Turk3",2,1,2,0.1,5,2
8,"FALSE","117.230.158.152",7,2,"2011-12-14 01:46:18","2011-12-14 01:46:37",19,2,"3",100,0.0487,"241","plot_turk3_100_125_5_5.png","turk3","2","Turk3",2,1,2,-1.25,5,5
8,"FALSE","117.230.158.152",7,8,"2011-12-14 01:49:17","2011-12-14 01:49:42",25,2,"3",100,1e-04,"229","plot_turk3_100_40_5_3.png","turk3","4","Turk3",2,1,2,-0.4,5,3
8,"FALSE","117.230.158.152",7,13,"2011-12-14 01:51:15","2011-12-14 01:51:43",28,3,"3",100,0.1164,"242","plot_turk3_100_150_5_1.png","turk3","1","Turk3",2,1,2,-1.5,5,1
8,"FALSE","117.230.158.152",16,6,"2011-12-14 01:52:21","2011-12-14 01:52:29",8,3,"3",100,0.0987,"243","plot_turk3_100_150_5_2.png","turk3","1","Turk3",2,1,2,-1.5,5,2
8,"FALSE","117.230.158.152",20,17,"2011-12-14 01:47:14","2011-12-14 01:47:51",37,3,"1",100,0.0056,"233","plot_turk3_100_75_5_2.png","turk3","3","Turk3",2,1,2,-0.75,5,2
8,"FALSE","117.230.158.152",7,10,"2011-12-14 01:48:26","2011-12-14 01:48:51",25,4,"3",100,1e-04,"236","plot_turk3_100_75_5_5.png","turk3","3","Turk3",2,1,2,0.75,5,5
9,"FALSE","50.55.178.138",17,8,"2011-12-12 04:19:13","2011-12-12 04:20:01",48,3,"1",100,0.0484,"238","plot_turk3_100_125_5_2.png","turk3","2","Turk3",9,2,1,-1.25,5,2
9,"FALSE","50.55.178.138",18,3,"2011-12-12 04:17:23","2011-12-12 04:18:40",77,3,"4",100,0.0842,"248","plot_turk3_100_225_5_2.png","turk3","0","Turk3",9,2,1,-2.25,5,2
9,"FALSE","50.55.178.138",1,8,"2011-12-12 04:18:49","2011-12-12 04:19:08",19,3,"2",100,0.4808,"251","plot_turk3_100_225_5_5.png","turk3","0","Turk3",9,2,1,-2.25,5,5
10,"TRUE","117.193.162.255",17,17,"2011-12-12 07:29:18","2011-12-12 07:29:56",38,2,"13",100,0.0056,"233","plot_turk3_100_75_5_2.png","turk3","3","Turk3",2,1,2,-0.75,5,2
10,"TRUE","117.193.162.255",11,11,"2011-12-12 07:24:38","2011-12-12 07:25:15",37,1,"13",100,0.2052,"249","plot_turk3_100_225_5_3.png","turk3","0","Turk3",2,1,2,-2.25,5,3
10,"TRUE","117.193.162.255",8,8,"2011-12-12 07:25:19","2011-12-12 07:26:07",48,2,"3",100,0.0381,"239","plot_turk3_100_125_5_3.png","turk3","2","Turk3",2,1,2,1.25,5,3
10,"TRUE","117.193.162.255",18,18,"2011-12-12 07:23:15","2011-12-12 07:24:13",58,1,"13",100,0.0805,"247","plot_turk3_100_225_5_1.png","turk3","0","Turk3",2,1,2,-2.25,5,1
10,"FALSE","117.193.162.255",1,8,"2011-12-12 07:26:10","2011-12-12 07:27:21",71,2,"1",100,0.0484,"238","plot_turk3_100_125_5_2.png","turk3","2","Turk3",2,1,2,-1.25,5,2
10,"TRUE","117.193.162.255",6,6,"2011-12-12 07:32:32","2011-12-12 07:33:06",34,2,"13",100,0.0987,"243","plot_turk3_100_150_5_2.png","turk3","1","Turk3",2,1,2,-1.5,5,2
10,"TRUE","117.193.162.255",13,13,"2011-12-12 07:33:09","2011-12-12 07:33:28",19,1,"13",100,0.1164,"242","plot_turk3_100_150_5_1.png","turk3","1","Turk3",2,1,2,-1.5,5,1
10,"TRUE","117.193.162.255",7,7,"2011-12-12 07:29:58","2011-12-12 07:30:25",27,1,"13",100,0.1276,"230","plot_turk3_100_40_5_4.png","turk3","4","Turk3",2,1,2,-0.4,5,4
10,"FALSE","117.193.162.255",5,16,"2011-12-12 07:30:28","2011-12-12 07:32:30",122,3,"3",100,2e-04,"225","plot_turk3_100_10_5_4.png","turk3","5","Turk3",2,1,2,0.1,5,4
10,"TRUE","117.193.162.255",10,10,"2011-12-12 07:28:54","2011-12-12 07:29:15",21,1,"1",100,1e-04,"236","plot_turk3_100_75_5_5.png","turk3","3","Turk3",2,1,2,0.75,5,5
11,"TRUE","14.194.71.132",19,19,"2011-12-12 05:51:44","2011-12-12 05:52:05",21,2,"4",100,0.0622,"246","plot_turk3_100_150_5_5.png","turk3","1","Turk3",2,1,3,1.5,5,5
11,"TRUE","14.194.71.132",8,8,"2011-12-12 05:47:16","2011-12-12 05:47:55",39,3,"4",100,0.4808,"251","plot_turk3_100_225_5_5.png","turk3","0","Turk3",2,1,3,-2.25,5,5
11,"TRUE","14.194.71.132",2,2,"2011-12-12 05:48:44","2011-12-12 05:49:04",20,3,"4",100,0.0487,"241","plot_turk3_100_125_5_5.png","turk3","2","Turk3",2,1,3,-1.25,5,5
11,"FALSE","14.194.71.132",2,3,"2011-12-12 05:47:59","2011-12-12 05:48:38",39,2,"4",100,0.004,"240","plot_turk3_100_125_5_4.png","turk3","2","Turk3",2,1,3,-1.25,5,4
11,"FALSE","14.194.71.132",16,10,"2011-12-12 05:49:43","2011-12-12 05:50:16",33,3,"4",100,0.003,"232","plot_turk3_100_75_5_1.png","turk3","3","Turk3",2,1,3,0.75,5,1
11,"TRUE","14.194.71.132",10,10,"2011-12-12 05:49:08","2011-12-12 05:49:40",32,3,"4",100,1e-04,"236","plot_turk3_100_75_5_5.png","turk3","3","Turk3",2,1,3,0.75,5,5
11,"TRUE","14.194.71.132",3,3,"2011-12-12 05:44:34","2011-12-12 05:46:30",116,3,"4",100,0.0842,"248","plot_turk3_100_225_5_2.png","turk3","0","Turk3",2,1,3,-2.25,5,2
11,"FALSE","14.194.71.132",16,18,"2011-12-12 05:51:16","2011-12-12 05:51:41",25,4,"4",100,0.0832,"245","plot_turk3_100_150_5_4.png","turk3","1","Turk3",2,1,3,-1.5,5,4
11,"FALSE","14.194.71.132",1,14,"2011-12-12 05:50:51","2011-12-12 05:51:13",22,2,"4",100,1e-04,"224","plot_turk3_100_10_5_3.png","turk3","5","Turk3",2,1,3,-0.1,5,3
11,"TRUE","14.194.71.132",7,7,"2011-12-12 05:50:19","2011-12-12 05:50:48",29,2,"4",100,0.1276,"230","plot_turk3_100_40_5_4.png","turk3","4","Turk3",2,1,3,-0.4,5,4
12,"FALSE","59.182.191.26",8,20,"2011-12-14 01:25:36","2011-12-14 01:26:06",30,3,"1",100,0.0433,"234","plot_turk3_100_75_5_3.png","turk3","3","Turk3",4,1,4,0.75,5,3
12,"TRUE","59.182.191.26",15,15,"2011-12-14 01:20:03","2011-12-14 01:20:22",19,4,"1",100,0.8625,"250","plot_turk3_100_225_5_4.png","turk3","0","Turk3",4,1,4,2.25,5,4
12,"FALSE","59.182.191.26",2,3,"2011-12-14 01:21:34","2011-12-14 01:21:52",18,4,"1",100,0.004,"240","plot_turk3_100_125_5_4.png","turk3","2","Turk3",4,1,4,-1.25,5,4
12,"FALSE","59.182.191.26",9,8,"2011-12-14 01:20:57","2011-12-14 01:21:32",35,3,"1",100,0.0484,"238","plot_turk3_100_125_5_2.png","turk3","2","Turk3",4,1,4,-1.25,5,2
12,"FALSE","59.182.191.26",15,2,"2011-12-14 01:22:35","2011-12-14 01:23:16",41,3,"2",100,0.1079,"235","plot_turk3_100_75_5_4.png","turk3","3","Turk3",4,1,4,0.75,5,4
12,"TRUE","59.182.191.26",13,13,"2011-12-14 01:24:22","2011-12-14 01:24:43",21,3,"1",100,0.1164,"242","plot_turk3_100_150_5_1.png","turk3","1","Turk3",4,1,4,-1.5,5,1
12,"TRUE","59.182.191.26",11,11,"2011-12-14 01:20:38","2011-12-14 01:20:55",17,4,"1",100,0.2052,"249","plot_turk3_100_225_5_3.png","turk3","0","Turk3",4,1,4,-2.25,5,3
12,"TRUE","59.182.191.26",10,10,"2011-12-14 01:23:18","2011-12-14 01:23:41",23,3,"1",100,1e-04,"236","plot_turk3_100_75_5_5.png","turk3","3","Turk3",4,1,4,0.75,5,5
12,"TRUE","59.182.191.26",19,19,"2011-12-14 01:24:47","2011-12-14 01:25:13",26,3,"1",100,0.0622,"246","plot_turk3_100_150_5_5.png","turk3","1","Turk3",4,1,4,1.5,5,5
12,"FALSE","59.182.191.26",20,14,"2011-12-14 01:24:02","2011-12-14 01:24:20",18,3,"1",100,1e-04,"224","plot_turk3_100_10_5_3.png","turk3","5","Turk3",4,1,4,-0.1,5,3
12,"TRUE","59.182.191.26",8,8,"2011-12-14 01:23:44","2011-12-14 01:24:00",16,3,"2",100,1e-04,"229","plot_turk3_100_40_5_3.png","turk3","4","Turk3",4,1,4,-0.4,5,3
13,"TRUE","14.194.233.5",8,8,"2011-12-12 06:23:05","2011-12-12 06:23:35",30,2,"2",100,0.0381,"239","plot_turk3_100_125_5_3.png","turk3","2","Turk3",3,2,5,1.25,5,3
13,"TRUE","14.194.233.5",11,11,"2011-12-12 06:22:24","2011-12-12 06:22:59",35,3,"2",100,0.2052,"249","plot_turk3_100_225_5_3.png","turk3","0","Turk3",3,2,5,-2.25,5,3
13,"TRUE","14.194.233.5",18,18,"2011-12-12 06:21:40","2011-12-12 06:22:03",23,2,"2",100,0.0805,"247","plot_turk3_100_225_5_1.png","turk3","0","Turk3",3,2,5,-2.25,5,1
13,"TRUE","14.194.233.5",10,10,"2011-12-12 06:26:03","2011-12-12 06:27:48",105,3,"23",100,3e-04,"227","plot_turk3_100_40_5_1.png","turk3","4","Turk3",3,2,5,0.4,5,1
13,"TRUE","14.194.233.5",10,10,"2011-12-12 06:25:29","2011-12-12 06:25:51",22,3,"2",100,1e-04,"236","plot_turk3_100_75_5_5.png","turk3","3","Turk3",3,2,5,0.75,5,5
13,"TRUE","14.194.233.5",18,18,"2011-12-12 06:29:33","2011-12-12 06:30:13",40,2,"2",100,0.0832,"245","plot_turk3_100_150_5_4.png","turk3","1","Turk3",3,2,5,-1.5,5,4
13,"TRUE","14.194.233.5",13,13,"2011-12-12 06:30:18","2011-12-12 06:31:50",92,3,"2",100,0.1164,"242","plot_turk3_100_150_5_1.png","turk3","1","Turk3",3,2,5,-1.5,5,1
13,"TRUE","14.194.233.5",2,2,"2011-12-12 06:24:21","2011-12-12 06:25:22",61,3,"2",100,0.1079,"235","plot_turk3_100_75_5_4.png","turk3","3","Turk3",3,2,5,0.75,5,4
