"response","time_taken","conf_level","choice_reason","sample_size","p_value","age","academic_study","gender","beta","sigma","id","pic"
"TRUE",77,3,"3",100,0.4808,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_5.png"
"TRUE",17,4,"1",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",18,4,"2",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",12,4,"1",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",20,4,"2",100,2e-04,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_4.png"
"TRUE",24,4,"2",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"TRUE",19,4,"3",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"TRUE",18,4,"2",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"FALSE",48,4,"4",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",21,4,"2",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",21,4,"2",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",24,4,"2",100,0.1276,6,5,"Female",-0.4,5,135,"plot_turk3_100_40_5_4.png"
"TRUE",17,4,"3",100,2e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_5.png"
"TRUE",35,4,"4",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",40,4,"2",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",26,3,"4",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",48,4,"2",100,0.0433,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_3.png"
"TRUE",39,4,"1",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",13,4,"1",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",23,5,"2",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",19,4,"3",100,0.0476,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_1.png"
"FALSE",41,2,"2",100,0.0484,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_2.png"
"TRUE",41,4,"2",100,0.0381,6,5,"Female",1.25,5,135,"plot_turk3_100_125_5_3.png"
"TRUE",17,4,"2",100,0.0381,6,5,"Female",1.25,5,135,"plot_turk3_100_125_5_3.png"
"TRUE",17,4,"2",100,0.0487,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_5.png"
"TRUE",16,4,"1",100,0.0487,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_5.png"
"TRUE",22,5,"2",100,0.1164,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_1.png"
"TRUE",21,4,"1",100,0.1164,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_1.png"
"TRUE",20,4,"2",100,0.0987,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_2.png"
"TRUE",23,4,"1",100,0.0771,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_3.png"
"TRUE",26,4,"2",100,0.0832,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_4.png"
"TRUE",34,4,"2",100,0.0805,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_1.png"
"TRUE",28,4,"2",100,0.0842,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_2.png"
"TRUE",23,4,"2",100,0.0842,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_2.png"
"FALSE",33,5,"2",100,0.2052,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_3.png"
"TRUE",25,4,"1",100,0.8625,6,5,"Female",2.25,5,135,"plot_turk3_100_225_5_4.png"
"TRUE",23,4,"1",100,0.8625,6,5,"Female",2.25,5,135,"plot_turk3_100_225_5_4.png"
"TRUE",77,3,"3",100,0.4808,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_5.png"
"TRUE",17,4,"1",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",18,4,"2",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",12,4,"1",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",20,4,"2",100,2e-04,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_4.png"
"TRUE",24,4,"2",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"TRUE",19,4,"3",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"TRUE",18,4,"2",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"FALSE",48,4,"4",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",21,4,"2",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",21,4,"2",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",24,4,"2",100,0.1276,6,5,"Female",-0.4,5,135,"plot_turk3_100_40_5_4.png"
"TRUE",17,4,"3",100,2e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_5.png"
"TRUE",35,4,"4",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",40,4,"2",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",26,3,"4",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",48,4,"2",100,0.0433,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_3.png"
"TRUE",39,4,"1",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",13,4,"1",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",23,5,"2",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",19,4,"3",100,0.0476,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_1.png"
"FALSE",41,2,"2",100,0.0484,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_2.png"
"TRUE",41,4,"2",100,0.0381,6,5,"Female",1.25,5,135,"plot_turk3_100_125_5_3.png"
"TRUE",17,4,"2",100,0.0381,6,5,"Female",1.25,5,135,"plot_turk3_100_125_5_3.png"
"TRUE",17,4,"2",100,0.0487,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_5.png"
"TRUE",16,4,"1",100,0.0487,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_5.png"
"TRUE",22,5,"2",100,0.1164,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_1.png"
"TRUE",21,4,"1",100,0.1164,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_1.png"
"TRUE",20,4,"2",100,0.0987,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_2.png"
"TRUE",23,4,"1",100,0.0771,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_3.png"
"TRUE",26,4,"2",100,0.0832,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_4.png"
"TRUE",34,4,"2",100,0.0805,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_1.png"
"TRUE",28,4,"2",100,0.0842,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_2.png"
"TRUE",23,4,"2",100,0.0842,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_2.png"
"FALSE",33,5,"2",100,0.2052,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_3.png"
"TRUE",25,4,"1",100,0.8625,6,5,"Female",2.25,5,135,"plot_turk3_100_225_5_4.png"
"TRUE",23,4,"1",100,0.8625,6,5,"Female",2.25,5,135,"plot_turk3_100_225_5_4.png"
"TRUE",77,3,"3",100,0.4808,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_5.png"
"TRUE",17,4,"1",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",18,4,"2",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",12,4,"1",100,0.0012,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_2.png"
"TRUE",20,4,"2",100,2e-04,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_4.png"
"TRUE",24,4,"2",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"TRUE",19,4,"3",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"TRUE",18,4,"2",100,0,6,5,"Female",0.1,5,135,"plot_turk3_100_10_5_5.png"
"FALSE",48,4,"4",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",21,4,"2",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",21,4,"2",100,3e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_1.png"
"TRUE",24,4,"2",100,0.1276,6,5,"Female",-0.4,5,135,"plot_turk3_100_40_5_4.png"
"TRUE",17,4,"3",100,2e-04,6,5,"Female",0.4,5,135,"plot_turk3_100_40_5_5.png"
"TRUE",35,4,"4",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",40,4,"2",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",26,3,"4",100,0.0056,6,5,"Female",-0.75,5,135,"plot_turk3_100_75_5_2.png"
"TRUE",48,4,"2",100,0.0433,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_3.png"
"TRUE",39,4,"1",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",13,4,"1",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",23,5,"2",100,0.1079,6,5,"Female",0.75,5,135,"plot_turk3_100_75_5_4.png"
"TRUE",19,4,"3",100,0.0476,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_1.png"
"FALSE",41,2,"2",100,0.0484,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_2.png"
"TRUE",41,4,"2",100,0.0381,6,5,"Female",1.25,5,135,"plot_turk3_100_125_5_3.png"
"TRUE",17,4,"2",100,0.0381,6,5,"Female",1.25,5,135,"plot_turk3_100_125_5_3.png"
"TRUE",17,4,"2",100,0.0487,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_5.png"
"TRUE",16,4,"1",100,0.0487,6,5,"Female",-1.25,5,135,"plot_turk3_100_125_5_5.png"
"TRUE",22,5,"2",100,0.1164,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_1.png"
"TRUE",21,4,"1",100,0.1164,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_1.png"
"TRUE",20,4,"2",100,0.0987,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_2.png"
"TRUE",23,4,"1",100,0.0771,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_3.png"
"TRUE",26,4,"2",100,0.0832,6,5,"Female",-1.5,5,135,"plot_turk3_100_150_5_4.png"
"TRUE",34,4,"2",100,0.0805,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_1.png"
"TRUE",28,4,"2",100,0.0842,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_2.png"
"TRUE",23,4,"2",100,0.0842,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_2.png"
"FALSE",33,5,"2",100,0.2052,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_3.png"
"TRUE",25,4,"1",100,0.8625,6,5,"Female",2.25,5,135,"plot_turk3_100_225_5_4.png"
"TRUE",23,4,"1",100,0.8625,6,5,"Female",2.25,5,135,"plot_turk3_100_225_5_4.png"
"TRUE",77,3,"3",100,0.4808,6,5,"Female",-2.25,5,135,"plot_turk3_100_225_5_5.png"
"TRUE",121,1,"3",100,0,2,5,"Male",0.1,5,68,"plot_turk3_100_10_5_5.png"
"FALSE",20,1,"2",100,1e-04,2,5,"Male",-0.4,5,68,"plot_turk3_100_40_5_3.png"
"TRUE",121,1,"3",100,0.0433,2,5,"Male",0.75,5,68,"plot_turk3_100_75_5_3.png"
"TRUE",114,1,"2",100,1e-04,2,5,"Male",0.75,5,68,"plot_turk3_100_75_5_5.png"
"FALSE",128,1,"3",100,0.0484,2,5,"Male",-1.25,5,68,"plot_turk3_100_125_5_2.png"
"TRUE",124,1,"2",100,0.0487,2,5,"Male",-1.25,5,68,"plot_turk3_100_125_5_5.png"
"TRUE",146,1,"2",100,0.0987,2,5,"Male",-1.5,5,68,"plot_turk3_100_150_5_2.png"
"FALSE",97,1,"3",100,0.0832,2,5,"Male",-1.5,5,68,"plot_turk3_100_150_5_4.png"
"TRUE",130,1,"2",100,0.2052,2,5,"Male",-2.25,5,68,"plot_turk3_100_225_5_3.png"
"TRUE",362,1,"2",100,0.4808,2,5,"Male",-2.25,5,68,"plot_turk3_100_225_5_5.png"
"TRUE",90,3,"2",100,9e-04,3,5,"Female",0.1,5,8,"plot_turk3_100_10_5_1.png"
"TRUE",105,3,"23",100,3e-04,3,5,"Female",0.4,5,8,"plot_turk3_100_40_5_1.png"
"TRUE",61,3,"2",100,0.1079,3,5,"Female",0.75,5,8,"plot_turk3_100_75_5_4.png"
"TRUE",22,3,"2",100,1e-04,3,5,"Female",0.75,5,8,"plot_turk3_100_75_5_5.png"
"TRUE",30,2,"2",100,0.0381,3,5,"Female",1.25,5,8,"plot_turk3_100_125_5_3.png"
"TRUE",37,3,"2",100,0.0487,3,5,"Female",-1.25,5,8,"plot_turk3_100_125_5_5.png"
"TRUE",92,3,"2",100,0.1164,3,5,"Female",-1.5,5,8,"plot_turk3_100_150_5_1.png"
"TRUE",40,2,"2",100,0.0832,3,5,"Female",-1.5,5,8,"plot_turk3_100_150_5_4.png"
"TRUE",23,2,"2",100,0.0805,3,5,"Female",-2.25,5,8,"plot_turk3_100_225_5_1.png"
"TRUE",35,3,"2",100,0.2052,3,5,"Female",-2.25,5,8,"plot_turk3_100_225_5_3.png"
"TRUE",21,2,"1",100,0.009,4,4,"Male",-0.4,5,29,"plot_turk3_100_40_5_2.png"
"TRUE",13,1,"123",100,0.1079,4,4,"Male",0.75,5,29,"plot_turk3_100_75_5_4.png"
"TRUE",14,1,"13",100,1e-04,4,4,"Male",0.75,5,29,"plot_turk3_100_75_5_5.png"
"TRUE",18,2,"13",100,0.0381,4,4,"Male",1.25,5,29,"plot_turk3_100_125_5_3.png"
"TRUE",22,2,"1",100,0.004,4,4,"Male",-1.25,5,29,"plot_turk3_100_125_5_4.png"
"TRUE",13,1,"13",100,0.0987,4,4,"Male",-1.5,5,29,"plot_turk3_100_150_5_2.png"
"TRUE",17,1,"1",100,0.0771,4,4,"Male",-1.5,5,29,"plot_turk3_100_150_5_3.png"
"TRUE",14,1,"123",100,0.2052,4,4,"Male",-2.25,5,29,"plot_turk3_100_225_5_3.png"
"TRUE",14,1,"123",100,0.4808,4,4,"Male",-2.25,5,29,"plot_turk3_100_225_5_5.png"
"TRUE",19,4,"1",100,2e-04,5,5,"Male",0.1,5,31,"plot_turk3_100_10_5_4.png"
"TRUE",24,4,"1",100,0,5,5,"Male",0.1,5,31,"plot_turk3_100_10_5_5.png"
"TRUE",21,4,"1",100,0.009,5,5,"Male",-0.4,5,31,"plot_turk3_100_40_5_2.png"
"TRUE",22,4,"1",100,0.0056,5,5,"Male",-0.75,5,31,"plot_turk3_100_75_5_2.png"
"TRUE",21,3,"1",100,0.0433,5,5,"Male",0.75,5,31,"plot_turk3_100_75_5_3.png"
"FALSE",59,3,"1",100,0.0476,5,5,"Male",-1.25,5,31,"plot_turk3_100_125_5_1.png"
"TRUE",15,4,"1",100,0.0476,5,5,"Male",-1.25,5,31,"plot_turk3_100_125_5_1.png"
"TRUE",41,3,"1",100,0.0381,5,5,"Male",1.25,5,31,"plot_turk3_100_125_5_3.png"
"TRUE",16,3,"1",100,0.0771,5,5,"Male",-1.5,5,31,"plot_turk3_100_150_5_3.png"
"TRUE",17,3,"1",100,0.0832,5,5,"Male",-1.5,5,31,"plot_turk3_100_150_5_4.png"
"TRUE",52,3,"1",100,0.0842,5,5,"Male",-2.25,5,31,"plot_turk3_100_225_5_2.png"
"FALSE",43,4,"2",100,0.4808,5,5,"Male",-2.25,5,31,"plot_turk3_100_225_5_5.png"
"FALSE",118,4,"2",100,9e-04,3,1,"Male",0.1,5,53,"plot_turk3_100_10_5_1.png"
"TRUE",20,2,"1",100,0,3,1,"Male",0.1,5,53,"plot_turk3_100_10_5_5.png"
"TRUE",13,1,"1",100,0,3,1,"Male",0.1,5,53,"plot_turk3_100_10_5_5.png"
"TRUE",12,1,"1",100,0,3,1,"Male",0.1,5,53,"plot_turk3_100_10_5_5.png"
"TRUE",189,4,"12",100,3e-04,3,1,"Male",0.4,5,53,"plot_turk3_100_40_5_1.png"
"TRUE",22,2,"1",100,0.009,3,1,"Male",-0.4,5,53,"plot_turk3_100_40_5_2.png"
"TRUE",41,3,"1",100,1e-04,3,1,"Male",-0.4,5,53,"plot_turk3_100_40_5_3.png"
"TRUE",29,2,"1",100,0.1276,3,1,"Male",-0.4,5,53,"plot_turk3_100_40_5_4.png"
"TRUE",12,1,"1",100,2e-04,3,1,"Male",0.4,5,53,"plot_turk3_100_40_5_5.png"
"TRUE",11,1,"1",100,2e-04,3,1,"Male",0.4,5,53,"plot_turk3_100_40_5_5.png"
"TRUE",39,1,"1",100,0.0056,3,1,"Male",-0.75,5,53,"plot_turk3_100_75_5_2.png"
"FALSE",242,5,"3",100,0.0433,3,1,"Male",0.75,5,53,"plot_turk3_100_75_5_3.png"
"TRUE",17,1,"1",100,0.0433,3,1,"Male",0.75,5,53,"plot_turk3_100_75_5_3.png"
"TRUE",64,2,"23",100,1e-04,3,1,"Male",0.75,5,53,"plot_turk3_100_75_5_5.png"
"TRUE",33,3,"1",100,1e-04,3,1,"Male",0.75,5,53,"plot_turk3_100_75_5_5.png"
"TRUE",17,1,"1",100,0.0476,3,1,"Male",-1.25,5,53,"plot_turk3_100_125_5_1.png"
"TRUE",14,2,"1",100,0.0484,3,1,"Male",-1.25,5,53,"plot_turk3_100_125_5_2.png"
"FALSE",112,3,"2",100,0.0381,3,1,"Male",1.25,5,53,"plot_turk3_100_125_5_3.png"
"TRUE",45,1,"12",100,0.0487,3,1,"Male",-1.25,5,53,"plot_turk3_100_125_5_5.png"
"FALSE",98,4,"2",100,0.1164,3,1,"Male",-1.5,5,53,"plot_turk3_100_150_5_1.png"
"FALSE",82,3,"23",100,0.0622,3,1,"Male",1.5,5,53,"plot_turk3_100_150_5_5.png"
"FALSE",384,2,"123",100,0.0842,3,1,"Male",-2.25,5,53,"plot_turk3_100_225_5_2.png"
"TRUE",14,2,"1",100,0.2052,3,1,"Male",-2.25,5,53,"plot_turk3_100_225_5_3.png"
"TRUE",23,1,"12",100,0.2052,3,1,"Male",-2.25,5,53,"plot_turk3_100_225_5_3.png"
"TRUE",48,1,"12",100,0.8625,3,1,"Male",2.25,5,53,"plot_turk3_100_225_5_4.png"
"TRUE",20,1,"3",100,0.0012,3,5,"Male",0.1,5,113,"plot_turk3_100_10_5_2.png"
"TRUE",21,2,"3",100,0.1276,3,5,"Male",-0.4,5,113,"plot_turk3_100_40_5_4.png"
"TRUE",45,2,"3",100,0.0056,3,5,"Male",-0.75,5,113,"plot_turk3_100_75_5_2.png"
"TRUE",27,2,"3",100,1e-04,3,5,"Male",0.75,5,113,"plot_turk3_100_75_5_5.png"
"TRUE",46,2,"3",100,0.0476,3,5,"Male",-1.25,5,113,"plot_turk3_100_125_5_1.png"
"TRUE",40,2,"3",100,0.0484,3,5,"Male",-1.25,5,113,"plot_turk3_100_125_5_2.png"
"TRUE",36,1,"13",100,0.0832,3,5,"Male",-1.5,5,113,"plot_turk3_100_150_5_4.png"
"TRUE",20,1,"3",100,0.0622,3,5,"Male",1.5,5,113,"plot_turk3_100_150_5_5.png"
"TRUE",39,2,"13",100,0.0805,3,5,"Male",-2.25,5,113,"plot_turk3_100_225_5_1.png"
"TRUE",39,1,"13",100,0.2052,3,5,"Male",-2.25,5,113,"plot_turk3_100_225_5_3.png"
"TRUE",19,1,"1",100,1e-04,3,5,"Male",-0.1,5,32,"plot_turk3_100_10_5_3.png"
"TRUE",12,1,"1",100,2e-04,3,5,"Male",0.4,5,32,"plot_turk3_100_40_5_5.png"
"TRUE",50,1,"1",100,0.003,3,5,"Male",0.75,5,32,"plot_turk3_100_75_5_1.png"
"TRUE",17,1,"1",100,1e-04,3,5,"Male",0.75,5,32,"plot_turk3_100_75_5_5.png"
"TRUE",18,1,"1",100,0.0381,3,5,"Male",1.25,5,32,"plot_turk3_100_125_5_3.png"
"TRUE",12,1,"123",100,0.0487,3,5,"Male",-1.25,5,32,"plot_turk3_100_125_5_5.png"
"TRUE",13,1,"1",100,0.1164,3,5,"Male",-1.5,5,32,"plot_turk3_100_150_5_1.png"
"TRUE",14,1,"1",100,0.0987,3,5,"Male",-1.5,5,32,"plot_turk3_100_150_5_2.png"
"FALSE",17,1,"1",100,0.0622,3,5,"Male",1.5,5,32,"plot_turk3_100_150_5_5.png"
"TRUE",22,1,"13",100,0.0805,3,5,"Male",-2.25,5,32,"plot_turk3_100_225_5_1.png"
"TRUE",34,1,"123",100,0.4808,3,5,"Male",-2.25,5,32,"plot_turk3_100_225_5_5.png"
"FALSE",39,4,"4",100,2e-04,2,2,"Male",0.1,5,118,"plot_turk3_100_10_5_4.png"
"TRUE",20,3,"4",100,0.1276,2,2,"Male",-0.4,5,118,"plot_turk3_100_40_5_4.png"
"TRUE",26,4,"2",100,0.003,2,2,"Male",0.75,5,118,"plot_turk3_100_75_5_1.png"
"TRUE",14,4,"1",100,0.1079,2,2,"Male",0.75,5,118,"plot_turk3_100_75_5_4.png"
"TRUE",30,4,"4",100,0.0476,2,2,"Male",-1.25,5,118,"plot_turk3_100_125_5_1.png"
"TRUE",24,4,"14",100,0.004,2,2,"Male",-1.25,5,118,"plot_turk3_100_125_5_4.png"
"TRUE",15,4,"1",100,0.0987,2,2,"Male",-1.5,5,118,"plot_turk3_100_150_5_2.png"
"FALSE",19,4,"1",100,0.0832,2,2,"Male",-1.5,5,118,"plot_turk3_100_150_5_4.png"
"TRUE",46,3,"4",100,0.0805,2,2,"Male",-2.25,5,118,"plot_turk3_100_225_5_1.png"
"TRUE",28,3,"1",100,0.0842,2,2,"Male",-2.25,5,118,"plot_turk3_100_225_5_2.png"
"TRUE",17,1,"1",100,9e-04,4,4,"Male",0.1,5,45,"plot_turk3_100_10_5_1.png"
"TRUE",40,2,"1",100,3e-04,4,4,"Male",0.4,5,45,"plot_turk3_100_40_5_1.png"
"TRUE",58,3,"1",100,0.0433,4,4,"Male",0.75,5,45,"plot_turk3_100_75_5_3.png"
"TRUE",26,1,"1",100,0.1079,4,4,"Male",0.75,5,45,"plot_turk3_100_75_5_4.png"
"TRUE",48,2,"1",100,0.0476,4,4,"Male",-1.25,5,45,"plot_turk3_100_125_5_1.png"
"TRUE",13,1,"12",100,0.0381,4,4,"Male",1.25,5,45,"plot_turk3_100_125_5_3.png"
"TRUE",13,1,"1",100,0.0987,4,4,"Male",-1.5,5,45,"plot_turk3_100_150_5_2.png"
"TRUE",19,1,"12",100,0.0771,4,4,"Male",-1.5,5,45,"plot_turk3_100_150_5_3.png"
"TRUE",12,1,"123",100,0.2052,4,4,"Male",-2.25,5,45,"plot_turk3_100_225_5_3.png"
"TRUE",24,1,"123",100,0.4808,4,4,"Male",-2.25,5,45,"plot_turk3_100_225_5_5.png"
"FALSE",9,2,"3",100,2e-04,2,3,"Female",0.1,5,94,"plot_turk3_100_10_5_4.png"
"TRUE",45,1,"2",100,3e-04,2,3,"Female",0.4,5,94,"plot_turk3_100_40_5_1.png"
"FALSE",34,2,"3",100,2e-04,2,3,"Female",0.4,5,94,"plot_turk3_100_40_5_5.png"
"TRUE",35,1,"2",100,0.0056,2,3,"Female",-0.75,5,94,"plot_turk3_100_75_5_2.png"
"TRUE",29,1,"2",100,1e-04,2,3,"Female",0.75,5,94,"plot_turk3_100_75_5_5.png"
"TRUE",32,2,"23",100,0.0381,2,3,"Female",1.25,5,94,"plot_turk3_100_125_5_3.png"
"TRUE",22,2,"2",100,0.004,2,3,"Female",-1.25,5,94,"plot_turk3_100_125_5_4.png"
"TRUE",20,1,"3",100,0.0987,2,3,"Female",-1.5,5,94,"plot_turk3_100_150_5_2.png"
"FALSE",19,1,"3",100,0.0622,2,3,"Female",1.5,5,94,"plot_turk3_100_150_5_5.png"
"TRUE",21,1,"2",100,0.2052,2,3,"Female",-2.25,5,94,"plot_turk3_100_225_5_3.png"
"TRUE",22,1,"2",100,0.4808,2,3,"Female",-2.25,5,94,"plot_turk3_100_225_5_5.png"
"TRUE",17,5,"23",100,2e-04,2,3,"Female",0.1,5,84,"plot_turk3_100_10_5_4.png"
"TRUE",17,5,"23",100,2e-04,2,3,"Female",0.4,5,84,"plot_turk3_100_40_5_5.png"
"TRUE",20,5,"23",100,0.0056,2,3,"Female",-0.75,5,84,"plot_turk3_100_75_5_2.png"
"TRUE",37,4,"2",100,0.1079,2,3,"Female",0.75,5,84,"plot_turk3_100_75_5_4.png"
"FALSE",42,4,"3",100,0.0381,2,3,"Female",1.25,5,84,"plot_turk3_100_125_5_3.png"
"TRUE",44,4,"3",100,0.004,2,3,"Female",-1.25,5,84,"plot_turk3_100_125_5_4.png"
"FALSE",26,4,"23",100,0.0987,2,3,"Female",-1.5,5,84,"plot_turk3_100_150_5_2.png"
"TRUE",92,4,"23",100,0.0622,2,3,"Female",1.5,5,84,"plot_turk3_100_150_5_5.png"
"FALSE",97,4,"23",100,0.0842,2,3,"Female",-2.25,5,84,"plot_turk3_100_225_5_2.png"
"TRUE",17,5,"2",100,0.8625,2,3,"Female",2.25,5,84,"plot_turk3_100_225_5_4.png"
"TRUE",42,2,"2",100,0,2,2,"Female",0.1,5,97,"plot_turk3_100_10_5_5.png"
"TRUE",33,3,"2",100,0.1276,2,2,"Female",-0.4,5,97,"plot_turk3_100_40_5_4.png"
"FALSE",44,2,"2",100,0.003,2,2,"Female",0.75,5,97,"plot_turk3_100_75_5_1.png"
"TRUE",37,3,"2",100,0.0056,2,2,"Female",-0.75,5,97,"plot_turk3_100_75_5_2.png"
"FALSE",31,4,"2",100,0.0476,2,2,"Female",-1.25,5,97,"plot_turk3_100_125_5_1.png"
"FALSE",36,2,"2",100,0.0484,2,2,"Female",-1.25,5,97,"plot_turk3_100_125_5_2.png"
"TRUE",39,3,"12",100,0.0987,2,2,"Female",-1.5,5,97,"plot_turk3_100_150_5_2.png"
"FALSE",33,4,"2",100,0.0622,2,2,"Female",1.5,5,97,"plot_turk3_100_150_5_5.png"
"TRUE",31,3,"2",100,0.2052,2,2,"Female",-2.25,5,97,"plot_turk3_100_225_5_3.png"
"TRUE",38,4,"23",100,0.8625,2,2,"Female",2.25,5,97,"plot_turk3_100_225_5_4.png"
"FALSE",27,3,"4",100,0.0012,4,2,"Male",0.1,5,104,"plot_turk3_100_10_5_2.png"
"FALSE",27,4,"4",100,2e-04,4,2,"Male",0.1,5,104,"plot_turk3_100_10_5_4.png"
